OA11CD,LSOA11CD,LAD11NM,LSOA11NM,POPDEN,AVHHOLDSZ,OA_Area,VM1_q,VM3_q,VM4_q,VM5_q,VM6_q,VM7_q,ENG_q,RENT_q,BAME_q,TEMP_q,Croydon_In,Cr_woodlan,Cr_greensp,Area_Canop,%_Canopy O,Education_,Nursing_5,Hospital_5,NationalRo,RegionalRo,RailBuffer,Station_5,Q_Industri,Q_woodland,Q_greenspa,Q_CanopyOu,MaxAvLST,MaxAvLST_q,Roads_comb,PU5_q,PO75_q,Poll_q,VM2_q,Basement_5,Roof_Count,Q_Roof_Cou,VM2,VM3,VM4,VM5,VM6,VM7,PU5,PU75,ENG,RENT,BAME,TEMP,Hosp_Count,Rail_Count,Nursing_Co,School_Cou,Adapt_A,Adapt_B,Adapt_C,Adapt_D,Adapt_E,Adapt_F,Adapt_G,Adapt_H,Adapt_I,Adapt_J,Adapt_K,Adapt_L,Adapt_M,Adapt_N,Adapt_O,Adapt_P,Adapt_Q,Adapt_R,Adapt_S,Adapt_T,Adapt_U
E00005878,E01001180,Croydon,Croydon 016E,127.3000,2.9000,32677.656,"4","4","3","4","5","5","5","3","5","3",0.000000000000000,0.000000000000000,0.000000000000000,1865.612,5.71,0,0,0,0,0,0,0,1,5,5,4,36.205248832702637,5,,"4","1","4","5",0,8,5,7.368000000000000,10.535120010375977,25.567750930786133,0.016223613425244,14.682897342679269,100.000000000000000,6.830000000000000,3.130000000000000,7.450000000000000,14.390000000000001,80.489999999999995,18.000424878230881,0,0,0,0,30,23,27,13,27,10,14,14,18,12,12,15,14,13,10,14,21,21,17,17,10
E00005359,E01001069,Croydon,Croydon 040A,27.1000,2.4000,125211.569,"1","1","1","4","3","4","2","1","1","1",0.000000000000000,13.169963092804259,0.000000000000000,30686.784,24.51,0,5,0,0,0,0,0,1,1,5,1,30.750440597534180,1,,"4","5","1","1",0,0,1,34.131000000000000,9.764382362365723,21.353649139404297,0.014966573648801,41.204691501399743,74.000000000000000,6.870000000000000,10.380000000000001,0.990000000000000,2.780000000000000,33.020000000000003,17.777882115006012,0,0,1,0,20,13,14,8,14,10,11,6,7,3,11,13,14,8,4,5,11,16,7,12,12
E00005358,E01001071,Croydon,Croydon 042B,29.1000,2.4000,96873.448,"2","1","1","1","5","3","1","3","1","1",0.000000000000000,28.245450297021897,29.014171294975373,8444.176,8.72,0,0,0,5,0,5,0,1,1,1,4,31.134795294867622,1,4,"2","3","1","2",0,0,1,21.027000000000001,9.777956008911133,21.829669952392582,0.002201675871523,21.268855576950926,50.000000000000000,5.790000000000000,5.630000000000000,0.600000000000000,13.730000000000000,25.760000000000002,17.770305825740259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005108,E01001026,Croydon,Croydon 043D,59.7000,2.6000,56560.156,"3","1","1","3","3","5","1","4","1","3",0.000000000000000,0.000000000000000,0.000000000000000,957.549,1.69,0,0,0,0,4,5,0,1,5,5,5,32.395307922363280,1,3,"5","3","1","3",0,1,2,16.352000000000000,9.481477737426758,19.915050506591797,0.008388030494242,37.678850035086761,100.000000000000000,7.770000000000000,5.850000000000000,0.560000000000000,17.559999999999999,23.539999999999999,18.040040731764833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005189,E01001045,Croydon,Croydon 027C,82.3000,1.6000,27599.863,"5","4","3","2","3","5","4","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,3227.828,11.70,0,0,0,0,4,5,0,1,5,5,3,32.614135197230745,1,3,"3","3","3","4",5,10,5,10.377000000000001,10.458009719848633,25.594579696655273,0.006170071665572,37.678850035086761,100.000000000000000,6.470000000000000,5.430000000000000,3.450000000000000,15.109999999999999,49.500000000000000,18.116822726254004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005487,E01001103,Croydon,Croydon 039A,15.0000,2.7000,226696.564,"1","1","1","1","1","5","1","2","1","5",0.000000000000000,59.570028448744381,23.615144250523663,93057.146,41.05,0,0,0,0,4,0,0,1,1,1,1,32.515743255615234,1,3,"1","5","1","1",0,4,4,29.001000000000001,9.565584182739258,20.650890350341797,0.002854892755267,72.735258330085543,100.000000000000000,4.870000000000000,14.550000000000001,0.940000000000000,4.840000000000000,26.100000000000001,18.134870608849322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005564,E01001118,Croydon,Croydon 020E,56.5000,2.4000,66414.413,"5","3","3","5","5","5","5","5","5","4",9.377517973981195,0.000000000000000,16.096883654282404,3387.556,5.10,0,0,0,0,4,0,0,5,5,1,5,36.082833510178787,5,3,"4","2","3","4",5,4,4,9.563000000000001,10.453390121459959,25.589399337768555,0.025793224406332,20.106990844026715,100.000000000000000,7.300000000000000,4.140000000000000,5.500000000000000,37.570000000000000,71.629999999999995,18.106798239355573,0,0,0,0,33,23,28,20,30,11,16,14,19,15,16,16,16,18,13,16,22,22,18,18,12
E00005567,E01001118,Croydon,Croydon 020E,138.6000,2.8000,30401.520,"5","3","3","5","5","5","5","5","5","4",0.000000000000000,0.000000000000000,0.000000000000000,2084.642,6.86,0,0,0,0,4,0,0,1,5,5,4,37.093095779418945,5,3,"4","2","3","4",5,2,3,9.563000000000001,10.453390121459959,25.589399337768555,0.025793224406332,20.106990844026715,100.000000000000000,7.300000000000000,4.140000000000000,5.500000000000000,37.570000000000000,71.629999999999995,18.106798239355573,0,0,0,0,33,23,28,20,29,11,16,13,18,15,16,16,16,17,13,16,22,22,18,18,12
E00005566,E01001117,Croydon,Croydon 015C,117.3000,2.4000,44193.953,"3","4","4","1","5","5","5","4","5","5",1.754905225265839,0.000000000000000,0.000000000000000,4895.027,11.08,5,0,0,0,4,0,0,5,5,5,3,35.616402096218536,5,3,"3","1","4","4",0,12,5,10.443000000000000,10.582759857177734,26.218839645385746,0.000000000000000,19.488402433644868,100.000000000000000,6.430000000000000,2.880000000000000,4.830000000000000,22.090000000000000,78.310000000000002,18.154664527831414,0,0,0,1,32,25,28,9,27,9,12,11,14,12,11,14,10,12,13,17,21,21,18,18,14
E00005565,E01001118,Croydon,Croydon 020E,143.7000,2.0000,15356.190,"5","3","3","5","5","5","5","5","5","4",0.000000000000000,0.000000000000000,0.000000000000000,735.187,4.79,0,0,0,0,4,0,0,1,5,5,5,36.809499104817711,5,3,"4","2","3","4",0,1,2,9.563000000000001,10.453390121459959,25.589399337768555,0.025793224406332,20.106990844026715,100.000000000000000,7.300000000000000,4.140000000000000,5.500000000000000,37.570000000000000,71.629999999999995,18.106798239355573,0,0,0,0,33,23,28,15,30,11,16,12,17,15,16,16,16,18,13,16,22,22,18,18,12
E00005406,E01001088,Croydon,Croydon 004B,142.6000,2.8000,25691.306,"3","4","3","1","4","5","4","3","5","4",0.000000000000000,0.000000000000000,0.000000000000000,1036.857,4.04,0,0,0,0,0,0,0,1,5,5,5,34.112109592982698,3,,"1","3","4","4",0,2,3,11.682000000000000,10.490590095520020,25.628200531005859,0.000000000000000,33.289787943191470,100.000000000000000,4.710000000000000,5.610000000000000,3.180000000000000,15.300000000000001,68.140000000000001,18.100372482970659,0,0,0,0,23,17,20,8,21,7,10,7,10,9,10,11,8,10,7,11,12,12,11,11,9
E00005050,E01001005,Croydon,Croydon 019A,217.9000,3.7000,22326.921,"3","5","5","3","5","5","5","3","5","5",0.000000000000000,0.000000000000000,0.000000000000000,1382.001,6.19,0,0,0,0,4,0,0,1,5,5,4,35.991446495056152,5,3,"4","1","5","5",0,1,2,4.765000000000000,11.225150108337402,30.235769271850582,0.008135850604389,14.904321057198960,100.000000000000000,6.710000000000000,3.410000000000000,6.920000000000000,12.980000000000000,78.849999999999994,18.154664527831414,0,0,0,0,29,23,26,11,25,10,13,10,13,11,11,15,13,15,13,18,20,20,16,16,9
E00005053,E01001005,Croydon,Croydon 019A,192.9000,2.9000,16141.350,"3","5","5","3","5","5","5","3","5","5",0.000000000000000,0.000000000000000,0.000000000000000,179.921,1.11,0,0,0,0,0,0,0,1,5,5,5,36.283322652180992,5,,"4","1","5","5",0,0,1,4.765000000000000,11.225150108337402,30.235769271850582,0.008135850604389,14.904321057198960,100.000000000000000,6.710000000000000,3.410000000000000,6.920000000000000,12.980000000000000,78.849999999999994,18.154664527831414,0,0,0,0,29,23,26,11,26,10,13,9,12,11,11,15,13,13,10,15,20,20,16,16,9
E00005051,E01001008,Croydon,Croydon 019B,60.8000,3.0000,55078.435,"4","5","5","3","5","4","5","5","5","5",0.000000000000000,0.000000000000000,12.860984363380542,2454.981,4.46,5,0,0,5,4,0,0,1,5,1,5,35.537885877821182,4,5,"2","2","5","5",0,0,1,5.229000000000000,12.539219856262209,40.106601715087891,0.007931352043814,19.639691944190137,78.000000000000000,5.730000000000000,4.180000000000000,5.520000000000000,31.190000000000001,70.060000000000002,18.154664527831414,0,0,0,1,35,26,30,12,30,8,12,8,12,13,13,13,11,18,14,19,23,23,21,21,15
E00004920,E01000992,Croydon,Croydon 014A,64.1000,1.7000,29709.680,"4","2","2","2","1","1","3","5","4","5",0.000000000000000,0.000000000000000,5.208973018602692,2515.875,8.47,5,0,0,0,4,0,0,1,5,2,4,34.375832148960662,3,3,"2","2","2","5",0,6,4,6.166000000000000,10.075900077819824,23.542480468750000,0.005851376630404,59.345253552980331,2.000000000000000,5.110000000000000,4.420000000000000,2.030000000000000,36.969999999999999,57.020000000000003,18.206021294342733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005509,E01001108,Croydon,Croydon 035E,25.8000,2.8000,141085.770,"1","2","2","4","3","4","1","1","1","1",0.000000000000000,6.239730577978548,0.000000000000000,40065.989,28.40,0,0,0,0,0,0,0,1,1,5,1,32.271862030029297,1,,"2","5","2","2",0,1,2,25.486999999999998,10.140549659729004,24.216939926147461,0.010974556629323,36.848495505175549,61.000000000000000,5.090000000000000,11.020000000000000,0.520000000000000,1.090000000000000,28.350000000000001,17.769683366100921,0,0,0,0,16,14,15,8,14,8,9,7,8,3,9,11,12,8,4,6,10,10,8,8,7
E00005588,E01001120,Croydon,Croydon 033A,34.4000,2.6000,90587.926,"1","1","1","4","3","1","1","1","1","1",0.000000000000000,5.545617833572128,42.786436106664198,15468.606,17.08,0,0,0,0,0,0,0,1,2,1,2,34.324752807617188,3,,"4","5","1","1",0,9,5,26.347999999999999,9.652699470520020,21.005250930786133,0.011454201730328,41.349177454944915,0.000000000000000,6.640000000000000,9.330000000000000,0.930000000000000,2.760000000000000,31.949999999999999,17.703513183997323,0,0,0,0,14,12,13,8,14,12,13,12,13,5,11,15,16,9,6,7,13,13,9,9,9
E00005131,E01001023,Croydon,Croydon 041C,29.1000,3.1000,106125.085,"4","2","2","1","2","5","2","3","3","2",0.000000000000000,0.000000000000000,0.000000000000000,4621.866,4.36,0,0,0,5,4,5,5,1,5,5,5,33.181658935546878,2,5,"5","3","2","3",0,0,1,15.026999999999999,9.975933074951172,22.999809265136719,0.003601841820406,42.387955402030187,100.000000000000000,9.490000000000000,6.060000000000000,1.840000000000000,14.390000000000001,45.070000000000000,17.835510412882222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005063,E01001016,Croydon,Croydon 041B,37.2000,2.8000,94408.833,"2","2","2","1","1","5","2","2","2","2",0.000000000000000,0.000000000000000,0.000000000000000,9145.739,9.69,0,0,0,0,4,0,0,1,5,5,3,31.090117590767996,1,3,"3","5","2","1",0,0,1,34.491000000000000,9.894921302795410,23.097690582275391,0.002357440360049,72.971393789984063,100.000000000000000,6.150000000000000,9.520000000000000,1.180000000000000,7.200000000000000,34.829999999999998,17.835510412882222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005130,E01001023,Croydon,Croydon 041C,53.9000,1.8000,44293.025,"4","2","2","1","2","5","2","3","3","2",0.000000000000000,0.000000000000000,0.000000000000000,6279.667,14.18,0,0,0,5,0,0,0,1,5,5,2,33.852266693115233,2,4,"5","3","2","3",0,0,1,15.026999999999999,9.975933074951172,22.999809265136719,0.003601841820406,42.387955402030187,100.000000000000000,9.490000000000000,6.060000000000000,1.840000000000000,14.390000000000001,45.070000000000000,17.835510412882222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005133,E01001034,Croydon,Croydon 031B,79.1000,2.0000,53091.045,"2","5","5","5","2","5","3","2","1","1",0.000000000000000,0.000000000000000,0.000000000000000,10130.388,19.08,0,0,0,0,4,5,5,1,5,5,2,32.542930841445923,1,3,"5","1","5","2",5,9,5,19.899999999999999,10.867659568786623,30.257009506225582,0.016491666754037,45.178027607688001,92.000000000000000,8.020000000000000,3.670000000000000,2.300000000000000,5.120000000000000,34.240000000000002,17.769683366100921,0,1,0,0,22,18,20,14,17,7,9,11,13,5,10,14,17,12,6,11,18,18,13,13,4
E00005065,E01001016,Croydon,Croydon 041B,20.0000,2.5000,173550.883,"2","2","2","1","1","5","2","2","2","2",39.198366528883945,23.734331138198815,4.876907100610026,13960.128,8.04,0,0,0,0,0,0,0,5,1,2,4,32.110309600830078,1,,"3","5","2","1",0,19,5,34.491000000000000,9.894921302795410,23.097690582275391,0.002357440360049,72.971393789984063,100.000000000000000,6.150000000000000,9.520000000000000,1.180000000000000,7.200000000000000,34.829999999999998,17.835510412882222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005959,E01001188,Croydon,Croydon 014D,108.8000,2.4000,33362.072,"4","3","3","4","4","5","3","4","4","3",0.000000000000000,0.000000000000000,3.755098996089447,1403.946,4.21,0,0,0,0,0,0,0,1,5,2,5,35.554519108363557,4,,"5","1","3","5",5,6,4,6.954000000000000,10.274780273437500,24.764579772949219,0.016436163484641,23.820772678643035,81.000000000000000,8.500000000000000,2.760000000000000,2.790000000000000,19.550000000000001,59.409999999999997,18.046720968578256,0,0,0,0,28,20,24,17,26,10,14,12,16,12,14,14,14,13,8,11,20,20,15,15,9
E00005233,E01001045,Croydon,Croydon 027C,62.9000,2.0000,43479.978,"5","4","3","2","3","5","4","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,4727.241,10.87,0,0,0,0,4,5,0,1,5,5,3,33.536873817443848,2,3,"3","3","3","4",0,13,5,10.377000000000001,10.458009719848633,25.594579696655273,0.006170071665572,37.678850035086761,100.000000000000000,6.470000000000000,5.430000000000000,3.450000000000000,15.109999999999999,49.500000000000000,18.116822726254004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005234,E01001050,Croydon,Croydon 023D,99.6000,2.3000,28028.763,"3","5","5","4","1","5","4","5","4","4",0.000000000000000,0.000000000000000,0.000000000000000,6253.572,22.31,0,0,0,0,0,5,0,1,5,5,1,35.148006439208984,4,,"2","5","5","2",0,71,5,19.835000000000001,13.306960105895996,45.379959106445312,0.014719727507255,64.918148807634168,100.000000000000000,5.670000000000000,11.170000000000000,3.690000000000000,35.899999999999999,57.359999999999999,18.116822726254004,0,0,0,0,27,19,22,8,18,11,14,13,16,12,15,17,15,6,5,10,18,18,16,16,12
E00005752,E01001146,Croydon,Croydon 006A,133.0000,2.4000,22132.657,"3","3","3","1","4","5","3","2","4","3",0.000000000000000,0.000000000000000,0.000000000000000,1113.867,5.03,0,0,0,0,0,0,0,1,5,5,5,35.039617919921874,4,,"2","3","3","3",0,0,1,12.994999999999999,10.427189826965332,25.534969329833984,0.000000000000000,23.851792607426027,100.000000000000000,5.040000000000000,5.370000000000000,2.350000000000000,8.910000000000000,66.670000000000002,18.015436478347414,0,0,0,0,22,17,20,8,22,9,12,6,9,9,10,13,10,10,8,11,13,13,11,11,10
E00005755,E01001147,Croydon,Croydon 005A,67.3000,2.5000,35552.479,"5","5","5","3","4","5","4","4","5","3",0.000000000000000,0.000000000000000,0.000000000000000,1531.686,4.31,5,0,0,0,4,0,0,1,5,5,5,34.948134899139404,4,3,"4","1","5","4",0,1,2,11.939000000000000,11.056870460510254,30.077730178833008,0.007501731708449,29.424386954209108,100.000000000000000,7.030000000000000,1.910000000000000,3.890000000000000,23.510000000000002,67.189999999999998,18.017321673179389,0,0,0,1,35,26,31,12,31,9,14,9,14,13,14,13,12,15,11,16,26,26,22,22,15
E00005344,E01001068,Croydon,Croydon 042A,17.7000,2.8000,202845.502,"2","1","1","2","2","1","1","4","1","1",0.000000000000000,48.515620177174419,54.527927032319347,76741.526,37.83,0,0,0,5,0,5,0,1,1,1,1,31.077434921264647,1,4,"3","4","1","1",0,0,1,35.563000000000002,9.634182929992676,20.942979812622070,0.006915274099421,43.134439034386375,7.000000000000000,6.540000000000000,7.740000000000000,0.400000000000000,17.059999999999999,29.440000000000001,17.770305825740259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005347,E01001075,Croydon,Croydon 040C,12.5000,2.0000,197434.647,"1","3","4","2","1","2","2","2","1","1",0.000000000000000,29.756442712727477,74.122469259159089,75122.679,38.05,0,0,0,5,0,0,0,1,1,1,1,31.434999759380634,1,4,"3","3","4","1",5,3,4,30.584000000000000,10.451660156250000,26.580739974975582,0.007316383455718,69.241775454198034,27.000000000000000,6.600000000000000,6.290000000000000,1.020000000000000,8.660000000000000,30.370000000000001,17.770305825740259,0,0,0,0,13,10,11,9,8,7,8,7,8,4,9,8,9,8,6,10,11,11,8,8,5
E00005340,E01001073,Croydon,Croydon 037A,54.3000,2.4000,53484.082,"2","2","2","2","3","5","2","2","2","2",0.000000000000000,1.195431096886374,0.000000000000000,8483.497,15.86,0,0,0,0,0,5,0,1,2,5,2,33.376154218401226,2,,"5","4","2","2",0,1,2,24.638000000000002,10.155340194702148,24.094509124755859,0.005380898861155,40.636369913628819,100.000000000000000,7.930000000000000,6.400000000000000,1.680000000000000,7.850000000000000,40.930000000000000,17.893310907619515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005813,E01001168,Croydon,Croydon 024E,73.6000,2.7000,50143.934,"2","4","4","3","4","5","4","2","3","5",0.000000000000000,0.000000000000000,9.349275705923574,3394.078,6.77,0,0,0,5,0,5,0,1,5,1,4,34.137779235839844,3,4,"2","3","4","5",0,5,4,8.840999999999999,10.620659828186035,26.356630325317383,0.008650878596588,32.194338052007019,100.000000000000000,5.110000000000000,5.110000000000000,2.890000000000000,8.320000000000000,45.090000000000003,18.167407528318773,0,0,0,0,23,19,21,9,21,8,10,10,12,7,9,17,11,15,11,15,14,14,12,12,8
E00005892,E01001175,Croydon,Croydon 011B,136.5000,3.0000,28952.461,"4","4","4","4","4","5","5","3","5","4",0.000000000000000,0.000000000000000,0.000000000000000,1649.932,5.70,0,0,0,0,4,0,0,1,5,5,4,37.370946884155273,5,3,"4","2","4","4",0,2,3,9.478999999999999,10.662890434265137,26.890329360961918,0.014283050292680,31.751220800626967,100.000000000000000,6.610000000000000,4.550000000000000,7.380000000000000,14.130000000000001,78.439999999999998,18.103490277266207,0,0,0,0,29,22,26,12,26,11,15,12,16,12,13,15,15,15,12,16,21,21,17,17,11
E00005893,E01001174,Croydon,Croydon 011A,120.2000,3.3000,33592.956,"4","4","4","3","2","5","4","2","5","5",0.000000000000000,0.000000000000000,0.000000000000000,2528.134,7.53,0,0,0,0,0,0,0,1,5,5,4,36.824491773332866,5,,"3","3","4","4",0,0,1,12.026000000000000,10.577199935913086,26.628559112548828,0.010959492432312,49.370912582829988,96.000000000000000,5.950000000000000,6.070000000000000,4.490000000000000,6.260000000000000,82.579999999999998,18.384324542153578,0,0,0,0,25,19,23,9,23,11,15,9,13,11,12,13,14,9,7,11,19,19,16,16,12
E00005894,E01001174,Croydon,Croydon 011A,155.0000,3.2000,22257.716,"4","4","4","3","2","5","4","2","5","5",0.000000000000000,0.000000000000000,0.000000000000000,982.296,4.41,0,0,0,5,0,0,0,1,5,5,5,36.539820988972984,5,4,"3","3","4","4",0,1,2,12.026000000000000,10.577199935913086,26.628559112548828,0.010959492432312,49.370912582829988,96.000000000000000,5.950000000000000,6.070000000000000,4.490000000000000,6.260000000000000,82.579999999999998,18.384324542153578,0,0,0,0,25,19,23,9,24,11,15,10,14,11,12,13,14,14,11,15,19,19,16,16,12
E00005151,E01001038,Croydon,Croydon 029C,76.4000,1.8000,41304.276,"2","2","3","4","2","3","2","3","2","3",0.063157567534657,19.273448360717744,0.000000000000000,14346.717,34.73,0,0,0,0,0,5,0,5,1,5,1,33.745686721801761,2,,"3","1","2","1",0,3,4,32.011000000000003,10.229519844055176,24.480339050292969,0.014163764633427,44.493987014006677,54.000000000000000,6.310000000000000,3.260000000000000,1.690000000000000,12.650000000000000,39.759999999999998,18.024394499052981,0,0,0,0,18,13,15,8,14,6,8,10,12,7,9,13,10,7,4,6,13,13,10,10,5
E00005851,E01001166,Croydon,Croydon 024D,123.4000,2.2000,27649.200,"4","5","5","4","3","5","4","5","3","3",0.000000000000000,0.000000000000000,0.000000000000000,1565.798,5.66,0,0,0,0,0,5,0,1,5,5,4,34.888927459716797,4,,"4","3","5","5",5,2,3,8.127000000000002,13.245510101318359,41.280059814453125,0.011051684166093,36.091153706932559,100.000000000000000,6.870000000000000,4.990000000000000,3.460000000000000,31.390000000000001,53.390000000000001,17.998127750159234,0,0,0,0,30,21,25,16,24,11,15,11,15,13,16,19,15,11,7,12,21,21,17,17,11
E00004869,E01000982,Croydon,Croydon 017C,115.8000,2.4000,19947.061,"3","3","3","4","3","5","4","3","3","5",0.000000000000000,0.000000000000000,0.000000000000000,1829.935,9.17,0,0,0,0,0,0,0,1,5,5,3,35.917288462320961,5,,"5","1","3","4",0,0,1,10.786000000000000,10.373909950256348,25.162359237670898,0.015015815622359,39.266721682005631,100.000000000000000,8.350000000000000,3.430000000000000,3.230000000000000,14.289999999999999,48.310000000000002,18.145519640480735,0,0,0,0,26,20,23,10,23,11,14,10,13,11,12,14,15,10,8,11,20,20,15,15,9
E00005850,E01001165,Croydon,Croydon 024C,83.7000,2.0000,48195.358,"3","4","3","4","4","5","4","2","3","5",0.000000000000000,0.513870984091737,0.380802656000219,5857.739,12.15,0,0,0,0,0,5,0,1,2,2,3,34.245440419514971,3,,"3","1","3","5",5,4,4,7.358000000000000,10.454259872436523,25.447219848632812,0.013047508983086,24.466381844872213,100.000000000000000,6.230000000000000,3.360000000000000,4.110000000000001,8.820000000000000,53.390000000000001,18.167407528318773,0,0,0,0,24,19,22,16,22,7,10,11,14,8,9,16,11,11,7,10,16,16,13,13,7
E00005854,E01001166,Croydon,Croydon 024D,119.2000,2.4000,25900.125,"4","5","5","4","3","5","4","5","3","3",0.000000000000000,0.000000000000000,0.000000000000000,1650.563,6.37,5,0,0,0,4,0,0,1,5,5,4,35.681455612182617,5,3,"4","3","5","5",5,0,1,8.127000000000002,13.245510101318359,41.280059814453125,0.011051684166093,36.091153706932559,100.000000000000000,6.870000000000000,4.990000000000000,3.460000000000000,31.390000000000001,53.390000000000001,17.998127750159234,0,0,0,1,36,27,31,16,30,12,16,10,14,14,16,15,16,14,11,16,27,27,23,23,17
